Tecnica AV
Grupo: [344, 284, 234]
Recomendacao Standard
1,118,CAFE COLONIAL AS TReS MARIAS,cafe,Alameda da Praia - Praia de Caratingui  n 74 - Centro Comercial Tropical Center - Stella Maris  Salvador - BA  41600-115  Brazil
2,119,Cafeteria Toxerina | Salvador | Bahia,cafe,R. Antonio Carlos Magalhaes - Saboeiro  Salvador - BA  41192-065  Brazil
3,120,Lucca Specialty Coffees,cafe,Av. Tancredo Neves Stiep - Pernambues  Salvador - BA  41820-000  Brazil
4,122,Solange Cafe- Graca,cafe,R. da Paz  18 - Graca  Salvador - BA  40150-140  Brazil
5,123,Casa Castanho,cafe,R. Alexandre de Gusmao  57 - Rio Vermelho  Salvador - BA  41950-160  Brazil
6,124,Ferreiro Cafe Salvador,cafe,Av. Tancredo Neves  2915 - 1035 - Caminho das arvores  Salvador - BA  41820-021  Brazil
7,125,Solange Biscoitos Finos,cafe,Rua das Hortensias  422 - Pituba  Salvador - BA  41810-000  Brazil
8,126,Emporio Gourmet,cafe,Alpha Mall - Av. Alphaville  151 - Shopping  Salvador - BA  41701-015  Brazil
9,127,Doce Cafe Delicatessen,cafe,473  Av. Dom Eugenio Sales  449 - Boca do Rio  Salvador - BA  41706-670  Brazil
10,128,Casa de Noca,cafe,R. Espirito Santo  106 - Pituba  Salvador - BA  41830-001  Brazil

Recomendacao Diversificada
1,118,CAFE COLONIAL AS TReS MARIAS,cafe,Alameda da Praia - Praia de Caratingui  n 74 - Centro Comercial Tropical Center - Stella Maris  Salvador - BA  41600-115  Brazil
2,119,Cafeteria Toxerina | Salvador | Bahia,cafe,R. Antonio Carlos Magalhaes - Saboeiro  Salvador - BA  41192-065  Brazil
3,120,Lucca Specialty Coffees,cafe,Av. Tancredo Neves Stiep - Pernambues  Salvador - BA  41820-000  Brazil
4,123,Casa Castanho,cafe,R. Alexandre de Gusmao  57 - Rio Vermelho  Salvador - BA  41950-160  Brazil
5,125,Solange Biscoitos Finos,cafe,Rua das Hortensias  422 - Pituba  Salvador - BA  41810-000  Brazil
6,126,Emporio Gourmet,cafe,Alpha Mall - Av. Alphaville  151 - Shopping  Salvador - BA  41701-015  Brazil
7,127,Doce Cafe Delicatessen,cafe,473  Av. Dom Eugenio Sales  449 - Boca do Rio  Salvador - BA  41706-670  Brazil
8,128,Casa de Noca,cafe,R. Espirito Santo  106 - Pituba  Salvador - BA  41830-001  Brazil
9,124,Ferreiro Cafe Salvador,cafe,Av. Tancredo Neves  2915 - 1035 - Caminho das arvores  Salvador - BA  41820-021  Brazil
10,122,Solange Cafe- Graca,cafe,R. da Paz  18 - Graca  Salvador - BA  40150-140  Brazil
